cb_index,llr_len,decode_us,bit_diff,e2e_us,emulation_mode,source
2146,19200,11155.8,-1,11611.5,gcp_kvm_cxl_bpftime_node1,measured
2147,19200,10834.4,-1,11270.3,gcp_kvm_cxl_bpftime_node1,measured
2148,19200,11258.4,-1,11618.4,gcp_kvm_cxl_bpftime_node1,measured
2149,19200,11191.6,-1,11592.1,gcp_kvm_cxl_bpftime_node1,measured
2150,19200,11223.9,-1,11663.2,gcp_kvm_cxl_bpftime_node1,measured
2151,19200,10862.8,-1,11313.8,gcp_kvm_cxl_bpftime_node1,measured
2152,19200,10594.5,-1,10992.4,gcp_kvm_cxl_bpftime_node1,measured
2153,19200,10530.3,-1,10920.2,gcp_kvm_cxl_bpftime_node1,measured
2154,19200,10867.1,-1,11337.9,gcp_kvm_cxl_bpftime_node1,measured
2155,19200,11142.4,-1,11558.8,gcp_kvm_cxl_bpftime_node1,measured
2156,19200,10465.7,-1,10851.5,gcp_kvm_cxl_bpftime_node1,measured
2157,19200,10651.7,-1,10955.9,gcp_kvm_cxl_bpftime_node1,measured
2158,19200,11153.5,-1,11456.8,gcp_kvm_cxl_bpftime_node1,measured
2159,19200,11132.1,-1,11478.1,gcp_kvm_cxl_bpftime_node1,measured
2160,19200,10926.3,-1,11482.8,gcp_kvm_cxl_bpftime_node1,measured
2161,19200,10836.7,-1,11212.3,gcp_kvm_cxl_bpftime_node1,measured
2162,19200,10855.9,-1,11274.3,gcp_kvm_cxl_bpftime_node1,measured
2163,19200,11055.4,-1,11602.3,gcp_kvm_cxl_bpftime_node1,measured
2164,19200,10788.8,-1,11226.4,gcp_kvm_cxl_bpftime_node1,measured
2165,19200,11232.6,-1,11604.5,gcp_kvm_cxl_bpftime_node1,measured
2166,19200,10785.4,-1,11200.9,gcp_kvm_cxl_bpftime_node1,measured
2167,19200,11107.5,-1,11468.3,gcp_kvm_cxl_bpftime_node1,measured
2168,19200,10752.7,-1,11029.7,gcp_kvm_cxl_bpftime_node1,measured
2169,19200,11082.1,-1,11458.2,gcp_kvm_cxl_bpftime_node1,measured
2170,19200,10526.6,-1,10900.0,gcp_kvm_cxl_bpftime_node1,measured
2171,19200,10883.6,-1,11258.2,gcp_kvm_cxl_bpftime_node1,measured
2172,19200,10619.7,-1,10992.2,gcp_kvm_cxl_bpftime_node1,measured
2173,19200,10604.0,-1,10975.2,gcp_kvm_cxl_bpftime_node1,measured
2174,19200,11144.4,-1,11575.4,gcp_kvm_cxl_bpftime_node1,measured
2175,19200,11321.8,-1,11720.1,gcp_kvm_cxl_bpftime_node1,measured
2176,19200,10480.8,-1,10941.2,gcp_kvm_cxl_bpftime_node1,measured
2177,19200,10978.7,-1,11399.8,gcp_kvm_cxl_bpftime_node1,measured
2178,19200,10867.0,-1,11152.9,gcp_kvm_cxl_bpftime_node1,measured
2179,19200,11168.5,-1,11563.0,gcp_kvm_cxl_bpftime_node1,measured
2180,19200,11078.1,-1,11486.2,gcp_kvm_cxl_bpftime_node1,measured
2181,19200,10514.4,-1,10829.5,gcp_kvm_cxl_bpftime_node1,measured
2182,19200,11137.5,-1,11593.8,gcp_kvm_cxl_bpftime_node1,measured
2183,19200,10556.3,-1,10940.5,gcp_kvm_cxl_bpftime_node1,measured
2184,19200,10688.2,-1,11131.5,gcp_kvm_cxl_bpftime_node1,measured
2185,19200,11253.5,-1,11760.2,gcp_kvm_cxl_bpftime_node1,measured
2186,19200,10600.8,-1,11074.7,gcp_kvm_cxl_bpftime_node1,measured
2187,19200,10542.3,-1,10998.6,gcp_kvm_cxl_bpftime_node1,measured
2188,19200,10587.9,-1,11042.0,gcp_kvm_cxl_bpftime_node1,measured
2189,19200,11088.4,-1,11467.5,gcp_kvm_cxl_bpftime_node1,measured
2190,19200,10560.7,-1,10911.6,gcp_kvm_cxl_bpftime_node1,measured
2191,19200,10579.7,-1,10922.2,gcp_kvm_cxl_bpftime_node1,measured
2192,19200,11094.6,-1,11367.7,gcp_kvm_cxl_bpftime_node1,measured
2193,19200,11020.4,-1,11573.3,gcp_kvm_cxl_bpftime_node1,measured
2194,19200,11024.7,-1,11443.6,gcp_kvm_cxl_bpftime_node1,measured
2195,19200,11024.6,-1,11448.3,gcp_kvm_cxl_bpftime_node1,measured
2196,19200,10854.5,-1,11215.8,gcp_kvm_cxl_bpftime_node1,measured
2197,19200,10575.6,-1,10923.0,gcp_kvm_cxl_bpftime_node1,measured
2198,19200,11075.1,-1,11381.1,gcp_kvm_cxl_bpftime_node1,measured
2199,19200,11048.4,-1,11526.1,gcp_kvm_cxl_bpftime_node1,measured
2200,19200,11035.1,-1,11115.3,gcp_kvm_cxl_bpftime_node1,measured
2201,19200,10848.2,-1,11138.2,gcp_kvm_cxl_bpftime_node1,measured
2202,19200,11226.3,-1,11521.3,gcp_kvm_cxl_bpftime_node1,measured
2203,19200,10741.3,-1,11154.5,gcp_kvm_cxl_bpftime_node1,measured
2204,19200,11274.1,-1,11647.5,gcp_kvm_cxl_bpftime_node1,measured
2205,19200,10583.3,-1,11004.6,gcp_kvm_cxl_bpftime_node1,measured
2206,19200,11126.5,-1,11552.9,gcp_kvm_cxl_bpftime_node1,measured
2207,19200,10491.3,-1,10866.2,gcp_kvm_cxl_bpftime_node1,measured
2208,19200,11113.2,-1,11469.1,gcp_kvm_cxl_bpftime_node1,measured
2209,19200,10712.9,-1,10925.4,gcp_kvm_cxl_bpftime_node1,measured
2210,19200,10691.9,-1,11130.5,gcp_kvm_cxl_bpftime_node1,measured
2211,19200,11195.2,-1,11703.6,gcp_kvm_cxl_bpftime_node1,measured
2212,19200,10738.3,-1,11023.2,gcp_kvm_cxl_bpftime_node1,measured
2213,19200,11272.9,-1,11543.7,gcp_kvm_cxl_bpftime_node1,measured
2214,19200,10935.2,-1,11363.2,gcp_kvm_cxl_bpftime_node1,measured
2215,19200,11046.3,-1,11394.9,gcp_kvm_cxl_bpftime_node1,measured
2216,19200,11231.8,-1,11648.8,gcp_kvm_cxl_bpftime_node1,measured
2217,19200,11375.5,-1,11651.9,gcp_kvm_cxl_bpftime_node1,measured
2218,19200,10779.1,-1,11153.1,gcp_kvm_cxl_bpftime_node1,measured
2219,19200,11195.0,-1,11753.8,gcp_kvm_cxl_bpftime_node1,measured
2220,19200,10834.6,-1,11289.9,gcp_kvm_cxl_bpftime_node1,measured
2221,19200,11028.9,-1,11513.2,gcp_kvm_cxl_bpftime_node1,measured
2222,19200,11053.5,-1,11482.7,gcp_kvm_cxl_bpftime_node1,measured
2223,19200,11215.8,-1,11774.7,gcp_kvm_cxl_bpftime_node1,measured
2224,19200,10664.9,-1,10972.1,gcp_kvm_cxl_bpftime_node1,measured
2225,19200,10562.7,-1,10863.4,gcp_kvm_cxl_bpftime_node1,measured
2226,19200,10978.8,-1,11340.9,gcp_kvm_cxl_bpftime_node1,measured
2227,19200,11168.3,-1,11560.3,gcp_kvm_cxl_bpftime_node1,measured
2228,19200,11344.5,-1,11764.5,gcp_kvm_cxl_bpftime_node1,measured
2229,19200,11076.0,-1,11486.3,gcp_kvm_cxl_bpftime_node1,measured
2230,19200,11248.3,-1,11561.6,gcp_kvm_cxl_bpftime_node1,measured
2231,19200,11234.3,-1,11638.7,gcp_kvm_cxl_bpftime_node1,measured
2232,19200,10701.7,-1,11158.2,gcp_kvm_cxl_bpftime_node1,measured
2233,19200,11323.1,-1,11766.5,gcp_kvm_cxl_bpftime_node1,measured
2234,19200,10520.9,-1,10986.3,gcp_kvm_cxl_bpftime_node1,measured
2235,19200,11127.5,-1,11488.3,gcp_kvm_cxl_bpftime_node1,measured
2236,19200,11173.4,-1,11630.1,gcp_kvm_cxl_bpftime_node1,measured
2237,19200,11347.5,-1,11895.6,gcp_kvm_cxl_bpftime_node1,measured
2238,19200,10790.5,-1,11251.3,gcp_kvm_cxl_bpftime_node1,measured
2239,19200,11300.4,-1,11718.8,gcp_kvm_cxl_bpftime_node1,measured
2240,19200,11037.5,-1,11427.4,gcp_kvm_cxl_bpftime_node1,measured
2241,19200,11316.0,-1,11739.0,gcp_kvm_cxl_bpftime_node1,measured
2242,19200,11132.1,-1,11649.8,gcp_kvm_cxl_bpftime_node1,measured
2243,19200,11238.7,-1,11657.4,gcp_kvm_cxl_bpftime_node1,measured
2244,19200,11064.0,-1,11499.5,gcp_kvm_cxl_bpftime_node1,measured
2245,19200,10875.8,-1,11306.6,gcp_kvm_cxl_bpftime_node1,measured
2246,19200,11072.4,-1,11353.3,gcp_kvm_cxl_bpftime_node1,measured
2247,19200,10732.1,-1,11094.1,gcp_kvm_cxl_bpftime_node1,measured
2248,19200,11118.5,-1,11752.0,gcp_kvm_cxl_bpftime_node1,measured
2249,19200,11020.8,-1,11465.0,gcp_kvm_cxl_bpftime_node1,measured
2250,19200,10541.7,-1,10928.9,gcp_kvm_cxl_bpftime_node1,measured
2251,19200,10786.0,-1,11067.1,gcp_kvm_cxl_bpftime_node1,measured
2252,19200,10505.5,-1,10978.5,gcp_kvm_cxl_bpftime_node1,measured
2253,19200,10512.1,-1,10934.4,gcp_kvm_cxl_bpftime_node1,measured
2254,19200,10478.6,-1,10956.5,gcp_kvm_cxl_bpftime_node1,measured
2255,19200,10743.7,-1,11028.4,gcp_kvm_cxl_bpftime_node1,measured
2256,19200,11177.2,-1,11658.9,gcp_kvm_cxl_bpftime_node1,measured
2257,19200,11334.7,-1,11698.5,gcp_kvm_cxl_bpftime_node1,measured
2258,19200,11198.7,-1,11548.8,gcp_kvm_cxl_bpftime_node1,measured
2259,19200,10649.1,-1,11127.6,gcp_kvm_cxl_bpftime_node1,measured
2260,19200,10541.3,-1,10938.0,gcp_kvm_cxl_bpftime_node1,measured
2261,19200,11242.7,-1,11454.4,gcp_kvm_cxl_bpftime_node1,measured
2262,19200,11114.8,-1,11550.7,gcp_kvm_cxl_bpftime_node1,measured
2263,19200,11066.6,-1,11440.5,gcp_kvm_cxl_bpftime_node1,measured
2264,19200,11166.3,-1,11593.2,gcp_kvm_cxl_bpftime_node1,measured
2265,19200,10940.0,-1,11346.9,gcp_kvm_cxl_bpftime_node1,measured
2266,19200,10856.4,-1,11300.8,gcp_kvm_cxl_bpftime_node1,measured
2267,19200,10995.3,-1,11398.0,gcp_kvm_cxl_bpftime_node1,measured
2268,19200,11193.2,-1,11391.1,gcp_kvm_cxl_bpftime_node1,measured
2269,19200,10729.8,-1,11039.7,gcp_kvm_cxl_bpftime_node1,measured
2270,19200,11250.5,-1,11674.7,gcp_kvm_cxl_bpftime_node1,measured
2271,19200,11227.4,-1,11611.1,gcp_kvm_cxl_bpftime_node1,measured
2272,19200,10478.3,-1,10862.7,gcp_kvm_cxl_bpftime_node1,measured
2273,19200,10817.7,-1,11284.0,gcp_kvm_cxl_bpftime_node1,measured
2274,19200,11135.4,-1,11537.7,gcp_kvm_cxl_bpftime_node1,measured
2275,19200,11058.9,-1,11328.4,gcp_kvm_cxl_bpftime_node1,measured
2276,19200,11277.6,-1,11645.6,gcp_kvm_cxl_bpftime_node1,measured
2277,19200,10810.9,-1,11294.4,gcp_kvm_cxl_bpftime_node1,measured
2278,19200,10696.4,-1,11008.4,gcp_kvm_cxl_bpftime_node1,measured
2279,19200,11030.6,-1,11402.6,gcp_kvm_cxl_bpftime_node1,measured
2280,19200,10803.3,-1,11166.7,gcp_kvm_cxl_bpftime_node1,measured
2281,19200,11324.5,-1,11689.3,gcp_kvm_cxl_bpftime_node1,measured
2282,19200,10793.7,-1,11234.9,gcp_kvm_cxl_bpftime_node1,measured
2283,19200,10655.6,-1,10948.5,gcp_kvm_cxl_bpftime_node1,measured
2284,19200,10847.3,-1,11141.2,gcp_kvm_cxl_bpftime_node1,measured
2285,19200,11014.8,-1,11413.0,gcp_kvm_cxl_bpftime_node1,measured
2286,19200,11280.3,-1,11670.2,gcp_kvm_cxl_bpftime_node1,measured
2287,19200,11020.8,-1,11297.9,gcp_kvm_cxl_bpftime_node1,measured
2288,19200,11036.2,-1,11446.5,gcp_kvm_cxl_bpftime_node1,measured
2289,19200,11191.3,-1,11463.4,gcp_kvm_cxl_bpftime_node1,measured
2290,19200,11354.7,-1,11618.6,gcp_kvm_cxl_bpftime_node1,measured
2291,19200,11190.3,-1,11664.9,gcp_kvm_cxl_bpftime_node1,measured
2292,19200,10697.0,-1,11035.2,gcp_kvm_cxl_bpftime_node1,measured
2293,19200,11216.1,-1,11655.2,gcp_kvm_cxl_bpftime_node1,measured
2294,19200,10772.4,-1,11183.7,gcp_kvm_cxl_bpftime_node1,measured
2295,19200,10952.6,-1,11319.8,gcp_kvm_cxl_bpftime_node1,measured
2296,19200,11016.7,-1,11312.3,gcp_kvm_cxl_bpftime_node1,measured
2297,19200,10844.2,-1,11242.5,gcp_kvm_cxl_bpftime_node1,measured
2298,19200,11268.0,-1,11719.5,gcp_kvm_cxl_bpftime_node1,measured
2299,19200,11247.5,-1,11668.5,gcp_kvm_cxl_bpftime_node1,measured
2300,19200,11476.1,-1,11585.7,gcp_kvm_cxl_bpftime_node1,measured
2301,19200,11160.9,-1,11612.5,gcp_kvm_cxl_bpftime_node1,measured
2302,19200,11287.7,-1,11751.8,gcp_kvm_cxl_bpftime_node1,measured
2303,19200,11069.3,-1,11534.3,gcp_kvm_cxl_bpftime_node1,measured
2304,19200,10861.0,-1,11297.7,gcp_kvm_cxl_bpftime_node1,measured
2305,19200,11056.2,-1,11635.6,gcp_kvm_cxl_bpftime_node1,measured
2306,19200,11012.6,-1,11290.8,gcp_kvm_cxl_bpftime_node1,measured
2307,19200,11480.1,-1,11881.5,gcp_kvm_cxl_bpftime_node1,measured
2308,19200,11106.7,-1,11403.9,gcp_kvm_cxl_bpftime_node1,measured
2309,19200,11441.8,-1,11886.6,gcp_kvm_cxl_bpftime_node1,measured
2310,19200,10407.7,-1,10748.9,gcp_kvm_cxl_bpftime_node1,measured
2311,19200,10620.3,-1,10994.2,gcp_kvm_cxl_bpftime_node1,measured
2312,19200,10759.8,-1,11142.6,gcp_kvm_cxl_bpftime_node1,measured
2313,19200,11213.7,-1,11453.4,gcp_kvm_cxl_bpftime_node1,measured
2314,19200,10961.4,-1,11396.9,gcp_kvm_cxl_bpftime_node1,measured
2315,19200,10632.7,-1,11016.2,gcp_kvm_cxl_bpftime_node1,measured
2316,19200,11014.7,-1,11553.5,gcp_kvm_cxl_bpftime_node1,measured
2317,19200,10777.9,-1,11045.9,gcp_kvm_cxl_bpftime_node1,measured
2318,19200,11132.7,-1,11407.2,gcp_kvm_cxl_bpftime_node1,measured
2319,19200,11050.9,-1,11538.0,gcp_kvm_cxl_bpftime_node1,measured
2320,19200,11422.2,-1,11855.0,gcp_kvm_cxl_bpftime_node1,measured
2321,19200,11093.4,-1,11534.2,gcp_kvm_cxl_bpftime_node1,measured
2322,19200,10918.1,-1,11210.8,gcp_kvm_cxl_bpftime_node1,measured
2323,19200,11126.1,-1,11589.7,gcp_kvm_cxl_bpftime_node1,measured
2324,19200,10921.6,-1,11345.5,gcp_kvm_cxl_bpftime_node1,measured
2325,19200,11313.3,-1,11604.0,gcp_kvm_cxl_bpftime_node1,measured
2326,19200,11199.7,-1,11670.2,gcp_kvm_cxl_bpftime_node1,measured
2327,19200,11212.6,-1,11505.5,gcp_kvm_cxl_bpftime_node1,measured
2328,19200,11266.2,-1,11672.4,gcp_kvm_cxl_bpftime_node1,measured
2329,19200,11263.5,-1,11608.0,gcp_kvm_cxl_bpftime_node1,measured
2330,19200,11125.3,-1,11515.6,gcp_kvm_cxl_bpftime_node1,measured
2331,19200,11372.7,-1,11687.2,gcp_kvm_cxl_bpftime_node1,measured
2332,19200,11125.4,-1,11570.1,gcp_kvm_cxl_bpftime_node1,measured
2333,19200,10680.3,-1,11168.3,gcp_kvm_cxl_bpftime_node1,measured
2334,19200,11157.5,-1,11548.6,gcp_kvm_cxl_bpftime_node1,measured
2335,19200,11140.1,-1,11486.3,gcp_kvm_cxl_bpftime_node1,measured
2336,19200,11268.4,-1,11585.2,gcp_kvm_cxl_bpftime_node1,measured
2337,19200,11541.4,-1,11808.0,gcp_kvm_cxl_bpftime_node1,measured
2338,19200,10896.3,-1,11177.4,gcp_kvm_cxl_bpftime_node1,measured
2339,19200,11278.8,-1,11606.4,gcp_kvm_cxl_bpftime_node1,measured
2340,19200,11225.3,-1,11583.7,gcp_kvm_cxl_bpftime_node1,measured
2341,19200,11103.9,-1,11564.8,gcp_kvm_cxl_bpftime_node1,measured
2342,19200,11042.8,-1,11391.6,gcp_kvm_cxl_bpftime_node1,measured
2343,19200,10536.9,-1,10920.7,gcp_kvm_cxl_bpftime_node1,measured
2344,19200,10713.1,-1,10989.2,gcp_kvm_cxl_bpftime_node1,measured
2345,19200,10994.1,-1,11449.2,gcp_kvm_cxl_bpftime_node1,measured
2346,19200,11196.9,-1,11612.6,gcp_kvm_cxl_bpftime_node1,measured
2347,19200,10822.5,-1,11332.4,gcp_kvm_cxl_bpftime_node1,measured
2348,19200,11548.8,-1,11838.3,gcp_kvm_cxl_bpftime_node1,measured
2349,19200,11004.5,-1,11371.3,gcp_kvm_cxl_bpftime_node1,measured
2350,19200,10721.8,-1,11066.6,gcp_kvm_cxl_bpftime_node1,measured
2351,19200,10981.7,-1,11413.8,gcp_kvm_cxl_bpftime_node1,measured
2352,19200,10953.7,-1,11290.4,gcp_kvm_cxl_bpftime_node1,measured
2353,19200,11202.9,-1,11481.2,gcp_kvm_cxl_bpftime_node1,measured
2354,19200,10776.4,-1,11182.7,gcp_kvm_cxl_bpftime_node1,measured
2355,19200,11035.0,-1,11339.8,gcp_kvm_cxl_bpftime_node1,measured
2356,19200,11351.9,-1,11737.6,gcp_kvm_cxl_bpftime_node1,measured
2357,19200,11090.4,-1,11432.0,gcp_kvm_cxl_bpftime_node1,measured
2358,19200,11229.4,-1,11512.2,gcp_kvm_cxl_bpftime_node1,measured
2359,19200,11171.6,-1,11462.2,gcp_kvm_cxl_bpftime_node1,measured
2360,19200,11294.4,-1,11667.4,gcp_kvm_cxl_bpftime_node1,measured
2361,19200,10846.8,-1,11126.1,gcp_kvm_cxl_bpftime_node1,measured
2362,19200,11418.6,-1,11774.7,gcp_kvm_cxl_bpftime_node1,measured
2363,19200,11255.3,-1,11671.7,gcp_kvm_cxl_bpftime_node1,measured
2364,19200,11099.0,-1,11424.8,gcp_kvm_cxl_bpftime_node1,measured
2365,19200,10561.9,-1,10875.2,gcp_kvm_cxl_bpftime_node1,measured
2366,19200,10853.2,-1,11208.1,gcp_kvm_cxl_bpftime_node1,measured
2367,19200,11010.5,-1,11299.7,gcp_kvm_cxl_bpftime_node1,measured
2368,19200,11122.4,-1,11508.0,gcp_kvm_cxl_bpftime_node1,measured
2369,19200,10855.8,-1,11279.6,gcp_kvm_cxl_bpftime_node1,measured
2370,19200,11302.7,-1,11580.8,gcp_kvm_cxl_bpftime_node1,measured
2371,19200,10861.0,-1,11270.4,gcp_kvm_cxl_bpftime_node1,measured
2372,19200,10887.2,-1,11303.0,gcp_kvm_cxl_bpftime_node1,measured
2373,19200,11229.2,-1,11679.9,gcp_kvm_cxl_bpftime_node1,measured
2374,19200,10906.6,-1,11290.9,gcp_kvm_cxl_bpftime_node1,measured
2375,19200,11089.1,-1,11529.6,gcp_kvm_cxl_bpftime_node1,measured
2376,19200,10860.1,-1,11277.0,gcp_kvm_cxl_bpftime_node1,measured
2377,19200,11071.9,-1,11442.3,gcp_kvm_cxl_bpftime_node1,measured
2378,19200,11165.0,-1,11586.6,gcp_kvm_cxl_bpftime_node1,measured
2379,19200,10652.7,-1,10983.0,gcp_kvm_cxl_bpftime_node1,measured
2380,19200,11189.1,-1,11585.4,gcp_kvm_cxl_bpftime_node1,measured
2381,19200,11097.1,-1,11292.5,gcp_kvm_cxl_bpftime_node1,measured
2382,19200,10851.4,-1,11329.9,gcp_kvm_cxl_bpftime_node1,measured
2383,19200,10713.8,-1,11188.7,gcp_kvm_cxl_bpftime_node1,measured
2384,19200,10974.6,-1,11402.2,gcp_kvm_cxl_bpftime_node1,measured
2385,19200,11103.9,-1,11584.6,gcp_kvm_cxl_bpftime_node1,measured
2386,19200,10832.5,-1,11126.1,gcp_kvm_cxl_bpftime_node1,measured
2387,19200,11183.7,-1,11643.3,gcp_kvm_cxl_bpftime_node1,measured
2388,19200,11295.9,-1,11710.8,gcp_kvm_cxl_bpftime_node1,measured
2389,19200,10880.5,-1,11273.8,gcp_kvm_cxl_bpftime_node1,measured
2390,19200,11072.6,-1,11279.6,gcp_kvm_cxl_bpftime_node1,measured
2391,19200,11068.4,-1,11489.4,gcp_kvm_cxl_bpftime_node1,measured
2392,19200,11161.8,-1,11539.8,gcp_kvm_cxl_bpftime_node1,measured
2393,19200,10797.8,-1,11163.6,gcp_kvm_cxl_bpftime_node1,measured
2394,19200,10811.0,-1,11283.4,gcp_kvm_cxl_bpftime_node1,measured
2395,19200,11326.1,-1,11706.1,gcp_kvm_cxl_bpftime_node1,measured
2396,19200,10864.9,-1,11415.2,gcp_kvm_cxl_bpftime_node1,measured
2397,19200,11140.2,-1,11567.3,gcp_kvm_cxl_bpftime_node1,measured
2398,19200,11001.1,-1,11552.4,gcp_kvm_cxl_bpftime_node1,measured
2399,19200,10909.2,-1,11278.6,gcp_kvm_cxl_bpftime_node1,measured
2400,19200,11532.8,-1,11620.0,gcp_kvm_cxl_bpftime_node1,measured
2401,19200,10600.5,-1,10885.7,gcp_kvm_cxl_bpftime_node1,measured
2402,19200,10603.9,-1,10949.6,gcp_kvm_cxl_bpftime_node1,measured
2403,19200,11153.8,-1,11567.2,gcp_kvm_cxl_bpftime_node1,measured
2404,19200,11045.2,-1,11451.3,gcp_kvm_cxl_bpftime_node1,measured
2405,19200,10455.2,-1,10801.6,gcp_kvm_cxl_bpftime_node1,measured
2406,19200,10612.9,-1,11046.4,gcp_kvm_cxl_bpftime_node1,measured
2407,19200,11275.5,-1,11676.3,gcp_kvm_cxl_bpftime_node1,measured
2408,19200,10692.4,-1,11076.2,gcp_kvm_cxl_bpftime_node1,measured
2409,19200,11044.5,-1,11509.4,gcp_kvm_cxl_bpftime_node1,measured
2410,19200,10867.5,-1,11302.9,gcp_kvm_cxl_bpftime_node1,measured
2411,19200,11321.9,-1,11709.5,gcp_kvm_cxl_bpftime_node1,measured
2412,19200,10803.9,-1,11115.4,gcp_kvm_cxl_bpftime_node1,measured
2413,19200,11330.2,-1,11754.2,gcp_kvm_cxl_bpftime_node1,measured
2414,19200,10897.3,-1,11331.7,gcp_kvm_cxl_bpftime_node1,measured
2415,19200,10807.5,-1,11243.5,gcp_kvm_cxl_bpftime_node1,measured
2416,19200,10558.8,-1,10927.0,gcp_kvm_cxl_bpftime_node1,measured
2417,19200,10449.5,-1,10897.1,gcp_kvm_cxl_bpftime_node1,measured
2418,19200,10545.7,-1,10992.0,gcp_kvm_cxl_bpftime_node1,measured
2419,19200,11093.6,-1,11557.1,gcp_kvm_cxl_bpftime_node1,measured
2420,19200,10771.5,-1,11193.3,gcp_kvm_cxl_bpftime_node1,measured
2421,19200,10695.8,-1,10989.9,gcp_kvm_cxl_bpftime_node1,measured
2422,19200,10736.9,-1,11044.9,gcp_kvm_cxl_bpftime_node1,measured
2423,19200,11180.4,-1,11661.8,gcp_kvm_cxl_bpftime_node1,measured
2424,19200,10874.5,-1,11307.7,gcp_kvm_cxl_bpftime_node1,measured
2425,19200,10782.1,-1,11326.8,gcp_kvm_cxl_bpftime_node1,measured
2426,19200,11167.7,-1,11697.0,gcp_kvm_cxl_bpftime_node1,measured
2427,19200,11203.3,-1,11761.3,gcp_kvm_cxl_bpftime_node1,measured
2428,19200,11005.9,-1,11309.0,gcp_kvm_cxl_bpftime_node1,measured
2429,19200,10612.9,-1,11088.1,gcp_kvm_cxl_bpftime_node1,measured
2430,19200,11314.5,-1,11868.1,gcp_kvm_cxl_bpftime_node1,measured
2431,19200,10513.9,-1,10984.7,gcp_kvm_cxl_bpftime_node1,measured
2432,19200,10631.5,-1,11116.3,gcp_kvm_cxl_bpftime_node1,measured
2433,19200,11383.0,-1,11765.6,gcp_kvm_cxl_bpftime_node1,measured
2434,19200,11112.5,-1,11667.1,gcp_kvm_cxl_bpftime_node1,measured
2435,19200,10654.2,-1,11106.0,gcp_kvm_cxl_bpftime_node1,measured
2436,19200,11238.7,-1,11600.7,gcp_kvm_cxl_bpftime_node1,measured
2437,19200,10805.8,-1,11080.7,gcp_kvm_cxl_bpftime_node1,measured
2438,19200,11336.8,-1,11671.5,gcp_kvm_cxl_bpftime_node1,measured
2439,19200,11096.6,-1,11554.4,gcp_kvm_cxl_bpftime_node1,measured
2440,19200,11147.4,-1,11503.2,gcp_kvm_cxl_bpftime_node1,measured
2441,19200,11171.8,-1,11698.4,gcp_kvm_cxl_bpftime_node1,measured
2442,19200,10763.8,-1,11054.9,gcp_kvm_cxl_bpftime_node1,measured
2443,19200,10715.6,-1,11170.7,gcp_kvm_cxl_bpftime_node1,measured
2444,19200,10613.0,-1,11063.5,gcp_kvm_cxl_bpftime_node1,measured
2445,19200,10994.8,-1,11530.1,gcp_kvm_cxl_bpftime_node1,measured
2446,19200,11105.4,-1,11556.0,gcp_kvm_cxl_bpftime_node1,measured
2447,19200,11123.4,-1,11539.9,gcp_kvm_cxl_bpftime_node1,measured
2448,19200,11047.7,-1,11592.6,gcp_kvm_cxl_bpftime_node1,measured
2449,19200,10836.2,-1,11304.2,gcp_kvm_cxl_bpftime_node1,measured
2450,19200,11164.3,-1,11650.1,gcp_kvm_cxl_bpftime_node1,measured
2451,19200,11240.3,-1,11664.7,gcp_kvm_cxl_bpftime_node1,measured
2452,19200,10841.6,-1,11307.7,gcp_kvm_cxl_bpftime_node1,measured
2453,19200,10830.7,-1,11275.0,gcp_kvm_cxl_bpftime_node1,measured
2454,19200,11126.1,-1,11680.4,gcp_kvm_cxl_bpftime_node1,measured
2455,19200,11300.5,-1,11729.2,gcp_kvm_cxl_bpftime_node1,measured
2456,19200,11102.6,-1,11325.6,gcp_kvm_cxl_bpftime_node1,measured
2457,19200,11003.2,-1,11379.8,gcp_kvm_cxl_bpftime_node1,measured
2458,19200,11189.5,-1,11656.6,gcp_kvm_cxl_bpftime_node1,measured
2459,19200,11307.1,-1,11729.2,gcp_kvm_cxl_bpftime_node1,measured
2460,19200,11291.6,-1,11717.0,gcp_kvm_cxl_bpftime_node1,measured
2461,19200,11112.8,-1,11639.4,gcp_kvm_cxl_bpftime_node1,measured
2462,19200,10739.8,-1,11284.2,gcp_kvm_cxl_bpftime_node1,measured
2463,19200,11053.1,-1,11572.5,gcp_kvm_cxl_bpftime_node1,measured
2464,19200,10646.8,-1,11011.7,gcp_kvm_cxl_bpftime_node1,measured
2465,19200,11142.9,-1,11573.7,gcp_kvm_cxl_bpftime_node1,measured
2466,19200,11197.0,-1,11563.6,gcp_kvm_cxl_bpftime_node1,measured
2467,19200,11249.8,-1,11646.1,gcp_kvm_cxl_bpftime_node1,measured
2468,19200,10776.8,-1,11163.7,gcp_kvm_cxl_bpftime_node1,measured
2469,19200,11363.5,-1,11733.5,gcp_kvm_cxl_bpftime_node1,measured
2470,19200,10459.8,-1,10816.0,gcp_kvm_cxl_bpftime_node1,measured
2471,19200,11054.0,-1,11331.1,gcp_kvm_cxl_bpftime_node1,measured
2472,19200,11109.3,-1,11458.7,gcp_kvm_cxl_bpftime_node1,measured
2473,19200,11282.3,-1,11791.8,gcp_kvm_cxl_bpftime_node1,measured
2474,19200,10936.3,-1,11287.4,gcp_kvm_cxl_bpftime_node1,measured
2475,19200,10469.5,-1,10809.0,gcp_kvm_cxl_bpftime_node1,measured
2476,19200,10777.4,-1,11152.2,gcp_kvm_cxl_bpftime_node1,measured
2477,19200,11155.9,-1,11354.8,gcp_kvm_cxl_bpftime_node1,measured
